imdbId,n_lines,movieId,tmdbId,clean_title,year,genres,main_genre,avg_rating,rating_count,n_words,overview,poster_url,runtime,popularity,vote_average
1232824,888,201256,26037.0,Into Temptation,2009,Drama|Mystery|Thriller,Drama,3.25,2,6213,"When a suicidal prostitute confesses to a priest her plans to end her life on her birthday, he searches for her to intervene.",https://image.tmdb.org/t/p/w342/ogoeMj22fCXSisuyEnuS1jrgktV.jpg,96.0,1.0471,8.0
1232831,871,72672,25716.0,Crows Zero II (Kurôzu Zero II),2009,Action,Action,3.5636363,55,4482,"Genji and his victorious G.P.S. alliance find themselves facing down a new challenge by the students of Hosen Academy, feared by everyone as 'The Army of Killers.' The two schools, in fact, have a history of bad blood between them. And the simmering embers of hatred are about to flare up again, burning away any last remnants of the truce they had so rigorously observed until now.",https://image.tmdb.org/t/p/w342/wHLXk6cgXhcSXksdXcMOEoUIvC4.jpg,133.0,2.5995,7.2
1233219,914,73572,44027.0,"My Son, My Son, What Have Ye Done",2009,Drama|Horror,Drama,3.172956,159,6557,"Brad has committed murder and barricaded himself inside his house. With the help of his friends and neighbours, the cops piece together the strange tale of how this nice young man arrived at such a dark place.",https://image.tmdb.org/t/p/w342/sUS8WNlJblq2GMCFPKBHzhu0XDC.jpg,91.0,1.5736,6.063
1233227,898,72129,22804.0,Saw VI,2009,Crime|Horror|Mystery|Thriller,Crime,2.847709,1484,6320,"Special Agent Strahm is dead, and Detective Hoffman has emerged as the unchallenged successor to Jigsaw's legacy. However, when the FBI draws closer to Hoffman, he is forced to set a game into motion, and Jigsaw's grand scheme is finally understood.",https://image.tmdb.org/t/p/w342/9JtluosCbioSXJSABZByaODyPpa.jpg,90.0,10.4694,6.293
1234541,1191,67799,16258.0,The Butterfly Effect 3: Revelations,2009,Drama|Fantasy|Sci-Fi|Thriller,Drama,2.802966,472,6571,"The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",https://image.tmdb.org/t/p/w342/7utgDyfae053YExAuUKcwkzUKMs.jpg,90.0,3.1504,5.503
1234548,1016,71156,10313.0,"Men Who Stare at Goats, The",2009,Action|Comedy|Drama,Action,3.199618,3404,8021,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",https://image.tmdb.org/t/p/w342/5boJKypPQmgABssbKOk2RvsCnSv.jpg,94.0,3.1418,5.97
1235124,973,74868,23488.0,Dorian Gray,2009,Drama|Horror|Sci-Fi,Drama,3.144719,729,5682,"Seduced into the decadent world of Lord Henry Wotton, handsome young aristocrat Dorian Gray becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell.",https://image.tmdb.org/t/p/w342/uRKt8nYdy7EO4uqeKVVpZRmqrxF.jpg,112.0,3.1848,6.047
1235166,1138,73344,21575.0,"Prophet, A (Un Prophète)",2009,Crime|Drama,Crime,3.9257684,2115,6049,"Sentenced to six years in prison, Malik El Djebena is alone in the world and can neither read nor write. On his arrival at the prison, he seems younger and more brittle than the others detained there. At once he falls under the sway of a group of Corsicans who enforce their rule in the prison. As the 'missions' go by, he toughens himself and wins the confidence of the Corsican group.",https://image.tmdb.org/t/p/w342/x9Jb8kewBHPzjTtgCQvoQoDsy4d.jpg,155.0,3.7107,7.566
1235448,1005,73870,23410.0,"Thaw, The",2009,Horror|Sci-Fi|Thriller,Horror,2.7142856,119,6027,"At a remote Arctic research station, four ecology students discover the real horror of global warming is not the melting ice, but what's frozen within it. A prehistoric parasite is released from the carcass of a Woolly Mammoth upon the unsuspecting students who are forced to quarantine and make necessary sacrifices, or risk infecting the rest of the world.",https://image.tmdb.org/t/p/w342/6oxJ75L6rB88TeSspcnPA7JqjWw.jpg,94.0,2.1395,5.68
1235796,1600,74488,38448.0,Ondine,2009,Drama|Fantasy|Romance,Drama,3.5060422,331,7307,"On the coast of Cork, Syracuse is a divorced fisherman who has stopped drinking. His precocious daughter Annie has failing kidneys. One day, he finds a nearly-drowned young woman in his net; she calls herself Ondine and wants no one to see her. He puts her up in an isolated cottage that was his mother's. Annie discovers Ondine's presence and believes she is a selkie, a seal that turns human while on land. Syracuse is afraid to hope again.",https://image.tmdb.org/t/p/w342/rQSQisWjIjXnGGenrpjG1GlQcRf.jpg,111.0,1.5685,6.395
1235842,737,94839,26864.0,"Fish Child, The (El niño pez)",2009,Drama|Romance|Thriller,Drama,2.7954545,22,3589,"A desperate love story between two young girls of extremely different social backgrounds who, unable to find a place for their love in the world they live in, are pushed to commit a crime.",https://image.tmdb.org/t/p/w342/7BSSYgo7r9FZcKxSlGPSuikCZko.jpg,96.0,0.7349,5.662
1236471,606,116889,46217.0,Attack on Darfur,2009,Action|Drama|War,Action,3.0769231,13,4016,"American journalists in Sudan are confronted with the dilemma of whether to return home to report on the atrocities they have seen, or to stay behind and help some of the victims they have encountered.",https://image.tmdb.org/t/p/w342/mkM5DKevVQmWRXnuY2o42nZEa5T.jpg,98.0,1.7637,5.875
1238291,900,76272,16759.0,Five Minutes of Heaven,2009,Crime|Drama|Thriller,Crime,3.2837837,111,6320,"The story of former Ulster Volunteer Force member Alistair Little. Twenty-five years after Little killed Joe Griffin's brother, the media arrange an auspicious meeting between the two.",https://image.tmdb.org/t/p/w342/5TVniqOcXh3nKHVyVys1nUjgrgO.jpg,89.0,1.8711,6.093
1238304,1214,144418,19238.0,Table for Three,2009,Comedy|Romance,Comedy,2.74,25,8877,"A suddenly single guy invites what he thinks is a perfect couple to move into his apartment, only to discover they quickly insert themselves into all aspects of his life.",https://image.tmdb.org/t/p/w342/dUEEgmdNMkPIAU3vS40sT9w7OdV.jpg,93.0,1.0452,4.6
1241018,1081,152471,29889.0,Silent Venom,2009,Action|Adventure|Horror|Thriller,Action,2.0,2,8530,An American submarine traveling through dangerous territorial waters is put in even more danger when two scientists bring venomous snakes on board.,https://image.tmdb.org/t/p/w342/hcWtTEynhNj1PmCoax5y8Qejoky.jpg,84.0,1.067,4.819
1241316,1042,74621,32124.0,Dare,2009,Drama,Drama,3.1818182,44,5704,"When a pompous actor tells good girl Alexa that she hasn't lived, she embarks on a bold journey that takes her to mysterious bad boy Johnny. Envious, her shy best friend Ben also dares to pursue Johnny.",https://image.tmdb.org/t/p/w342/dofOOVLHyU1uI3CKt70NrfSXbVM.jpg,91.0,1.8579,5.622
1242516,973,204806,45559.0,Barbarossa,2009,Drama,Drama,2.125,4,5494,"Year 1100. Italy.The Northern lands are ruled by a German emperor: Fredrick aka ""Barbarossa. His dream is to conquer also the lands in the Center and in the South so as to revive the Empire that was once of the one Charles Magno.But in the North a young man from Milan has formed an army of 900 young men coming from different cities: the ""company of death"". This young man's name is Alberto Da Giussano. His dream is to defeat the Emperor and to give back freedom to the Northern lands.",https://image.tmdb.org/t/p/w342/haxJ5T4Id5ztqdrGoZFEA1MSekO.jpg,139.0,1.1735,5.2
1242545,1920,73101,18898.0,Looking for Eric,2009,Comedy|Drama|Fantasy,Comedy,3.4798207,223,12392,"Middle-aged postman and football fan Eric Bishop struggles with her increasingly chaotic existence, but receives some life coaching from the famously philosophical Éric Cantona.",https://image.tmdb.org/t/p/w342/fTHUY0E1FYMFKiQ8UDKx793LtW0.jpg,116.0,1.7745,6.519
1242618,421,81316,25073.0,Deadline,2009,Drama|Horror|Thriller,Drama,2.16,25,2562,"A screenwriter travels to an abandoned house to finish a script on time, but a series of strange events lead her to a psychological breakdown.",https://image.tmdb.org/t/p/w342/2gwL5G32dif9ITRFu60x9psEoxn.jpg,89.0,0.9264,4.9
1243955,1031,121269,22175.0,The Shortcut,2009,Horror|Mystery|Thriller,Horror,2.1935484,31,5868,"When Derek moves to a new town and discovers a shortcut through the woods to his high school, he learns about a crazy old man who lives near its path: Legend has it that he abducted a group of teenagers years ago. Ignoring the warning, Derek and his friends set out to uncover the dark secret that's buried deep in the woods. But will they survive to tell it?",https://image.tmdb.org/t/p/w342/wAW0WNevBmmyaN8m1QkQkWyZGW7.jpg,100.0,1.2807,4.7
1244668,1266,73587,31175.0,Soul Kitchen,2009,Comedy,Comedy,3.6656976,516,5593,"In Hamburg, German-Greek chef Zinos unknowingly disturbs the peace in his locals-only restaurant by hiring a more talented chef.",https://image.tmdb.org/t/p/w342/9Y2OQ7MFouzmVCMqqvZPLrzHF0F.jpg,99.0,1.7579,6.894
1245112,1331,74750,10664.0,[REC]²,2009,Horror|Thriller,Horror,3.339233,678,5431,"The action continues from [REC], with the medical officer and a SWAT team outfitted with video cameras are sent into the sealed off apartment to control the situation.",https://image.tmdb.org/t/p/w342/4JG5WKfIGD6r7hdbqJVr2WKIxEe.jpg,84.0,4.4384,6.632
1247640,805,74668,15357.0,District 13: Ultimatum (Banlieue 13 - Ultimatum),2009,Action|Sci-Fi,Action,3.2755847,684,4699,"Damien and Leito return to District 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses, before the city’s secret services take drastic measures to solve the problem.",https://image.tmdb.org/t/p/w342/qhadETc2y1ImTQ51all8tOd45aw.jpg,101.0,3.8591,6.401
1247662,1511,79226,39037.0,"Good Guy, The",2009,Comedy|Romance,Comedy,3.1011236,89,10332,"Ambitious young Manhattanite and urban conservationist Beth wants it all: a good job, good friends, and a good guy to share the city with. Of course that last one is often the trickiest of all. Beth falls hard for Tommy, a sexy, young Wall Street hot-shot. But just as everything seems to be falling into place, complications arise in the form of Tommy's sensitive and handsome co-worker Daniel. Beth soon learns that the game of love in the big city is a lot like Wall Street -- high risk, high reward and everybody has an angle.",https://image.tmdb.org/t/p/w342/xwSQ62M3B1LTpHhau4MaREIwfSy.jpg,90.0,1.5107,5.472
1247692,1460,72694,22640.0,Shrink,2009,Drama,Drama,3.3397684,259,8169,"Unable to cope with a recent personal tragedy, LA's top celebrity shrink turns into a pothead with no concern for his appearance and a creeping sense of his inability to help his patients.",https://image.tmdb.org/t/p/w342/pg6649ymX3M5otI7siheMggBsz7.jpg,104.0,1.4614,6.198
1247704,1674,75816,31723.0,Women in Trouble,2009,Comedy,Comedy,2.8225806,62,11822,"Several women (and one girl) in L.A. are hiding something from someone else, or discovering something hidden from them. Maxine, a therapist, discovers her husband cheating on her with the mother of Charlotte, a 13-year old patient. Addy (the other woman) and her sister Doris have withheld from the girl the truth of her parentage. Holly, an adult film actor, isn't telling her friend Bambi how she feels about her, and another actor, Elektra, who discovers she's pregnant, hasn't told the baby's father that she loves him. A stuck elevator, a car crash, mid-air turbulence, a flight attendant, a shotgun-wielding bartender, and her roommate, who's a masseuse, help these women communicate.",https://image.tmdb.org/t/p/w342/iY1L1QuJS4PFiw3Kc5fiVBD0gJ0.jpg,92.0,2.2014,5.115
1251757,1686,80727,38842.0,Middle Men,2009,Comedy|Crime|Drama,Comedy,3.3681319,182,14182,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",https://image.tmdb.org/t/p/w342/l56cv8FczzEk4pe3W8BHiRNCC05.jpg,105.0,2.1551,6.487
1252596,2574,158408,24827.0,Ajab Prem Ki Ghazab Kahani,2009,Comedy|Drama|Romance,Comedy,3.2916667,48,12092,"When his love interest doesn't show up for a meeting, a man and his friends go to Goa in order to find her, where they discover she loves someone else.",https://image.tmdb.org/t/p/w342/6IC8PQZAynsUAh0MDvopR3zDTRk.jpg,150.0,1.1186,6.156
1255951,2785,87882,25867.0,De Dana Dan,2009,Comedy,Comedy,2.7857144,28,18328,Two down on their luck men try to kidnap a wealthy businesswoman's dog to demand a hefty ransom from her.  But things go haywire when the dog goes missing.,https://image.tmdb.org/t/p/w342/htOpALyz5x1Ee7YuZpaRCPEwEuX.jpg,166.0,1.0784,5.745
1258137,1211,116831,28019.0,"Give 'em Hell, Malone",2009,Action|Crime|Thriller,Action,3.0375,40,7428,A tough as nails private investigator (Malone) squares off with gangsters and their thugs to protect a valuable secret. Malone goes through hell to protect the information but he dishes some hell as well...,https://image.tmdb.org/t/p/w342/cs8U9er6RDr7dFsVVSPgQZbfEGU.jpg,96.0,1.655,5.658
1258157,1249,85268,22620.0,Scooby-Doo! The Mystery Begins,2009,Comedy|Fantasy|Mystery,Comedy,2.2773724,137,6852,"Unjustly accused of staging a spooky practical joke complete with ghosts, Daphne, Velma, Fred and Shaggy are suspended from Coolsville High. To clear their names, they team up to solve the supernatural mystery…and head straight into nonstop laughs and adventure.",https://image.tmdb.org/t/p/w342/fUbx2NFwRTmRMtwcTbzEd804WQj.jpg,82.0,3.9043,6.385
1258197,1028,78349,29917.0,Exam,2009,Mystery|Thriller,Mystery,3.595461,2137,6432,"Eight talented candidates have reached the final stage of selection to join the ranks of a mysterious and powerful corporation. Entering a windowless room, where an armed guard keeps watch, they are given 80 minutes to answer one simple question.",https://image.tmdb.org/t/p/w342/i1J2zBCyOQJKsQipqJ0qXERC1Ma.jpg,101.0,4.1218,6.681
1259571,1220,72407,18239.0,"Twilight Saga: New Moon, The",2009,Drama|Fantasy|Horror|Romance|Thriller,Drama,2.3370113,4169,7457,"Forks, Washington resident Bella Swan is reeling from the departure of her vampire love, Edward Cullen, and finds comfort in her friendship with Jacob Black, a werewolf. But before she knows it, she's thrust into a centuries-old conflict, and her desire to be with Edward at any cost leads her to take greater and greater risks.",https://image.tmdb.org/t/p/w342/k2qTooPlHffgNABNWxeJdGMglPK.jpg,131.0,15.5889,5.987
